participant_id,age,gender,specialization,experiment_started_at,started_at,submitted_at,displayed_at_client_ms,submitted_at_client_ms,task_order_position,task_id,question_id,task_family,gestalt_principle,visualization_type,question_type,question_text,options_shown,correct_answer,selected_answer,is_correct,reaction_time_sec,chart_count,ease_rating,confidence,parent_task_id,panel_id,panel_label,panel_order,panel_selected_answer,panel_is_correct,panel_reaction_time_sec,panel_submitted_at,panel_displayed_at_client_ms,session_id
1000,18,Ер,65151,2026-04-03 23:10:01.687,2026-04-03 23:11:26.815,2026-04-03 23:11:28.295,1775239886815,1775239888295,28,CLO_01,Q_CLO_01,Closure,Closure,Structured fragments,Closure region count,Неше логикалық аймақ байқалады?,2 | 3 | 4 | 5,3,5,FALSE,1.481,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231001.687
1000,18,Ер,65151,2026-04-03 23:10:01.687,2026-04-03 23:11:28.704,2026-04-03 23:11:30.591,1775239888705,1775239890591,29,CONT_03,Q_CONT_03,Continuity,Continuity,Facet comparison,Unified line,Қай қатар біртұтас сызық ретінде оқылады?,Жоғарғы қатар | Ортаңғы қатар | Төменгі қатар,Ортаңғы қатар,Ортаңғы қатар,TRUE,1.886,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231001.687
1000,18,Ер,65151,2026-04-03 23:10:01.687,2026-04-03 23:11:31.015,2026-04-03 23:11:33.431,1775239891015,1775239893432,30,ANL_15,Q_ANL_15,Analytics,NA,Line chart,Exact value on line,5-күндегі мән неше?,11 | 12 | 13 | 14,13,13,TRUE,2.418,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231001.687
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:11:53.161,2026-04-03 23:11:54.423,1775239913162,1775239914423,1,PROX_01,Q_PROX_01,Proximity,Proximity,Scatterplot,Cluster count,Неше жеке шоғыр көрінеді?,4 | 5 | 6 | 7,5,4,FALSE,1.261,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:11:57.219,2026-04-03 23:11:57.763,1775239917219,1775239917764,2,SYM_01,Q_SYM_01_sym_tl,Symmetry,Symmetry,4-panel comparison,Vertical symmetry check,Әр панельдегі құрылым тік ось бойынша симметриялы ма?,Иә | Жоқ,Иә,Иә,TRUE,0.545,4,3,3,SYM_01,sym_tl,Жоғарғы сол,1,Иә,TRUE,0.545,2026-04-03 23:11:57.763,1775239917219,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:11:56.22,2026-04-03 23:11:58.558,1775239916221,1775239918558,2,SYM_01,Q_SYM_01_sym_tr,Symmetry,Symmetry,4-panel comparison,Vertical symmetry check,Әр панельдегі құрылым тік ось бойынша симметриялы ма?,Иә | Жоқ,Жоқ,Жоқ,TRUE,2.337,4,3,3,SYM_01,sym_tr,Жоғарғы оң,2,Жоқ,TRUE,2.337,2026-04-03 23:11:58.558,1775239916221,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:00.91,2026-04-03 23:12:01.329,1775239920910,1775239921330,2,SYM_01,Q_SYM_01_sym_bl,Symmetry,Symmetry,4-panel comparison,Vertical symmetry check,Әр панельдегі құрылым тік ось бойынша симметриялы ма?,Иә | Жоқ,Иә,Жоқ,FALSE,0.42,4,3,3,SYM_01,sym_bl,Төменгі сол,3,Жоқ,FALSE,0.42,2026-04-03 23:12:01.329,1775239920910,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:11:59.664,2026-04-03 23:12:00.059,1775239919664,1775239920059,2,SYM_01,Q_SYM_01_sym_br,Symmetry,Symmetry,4-panel comparison,Vertical symmetry check,Әр панельдегі құрылым тік ось бойынша симметриялы ма?,Иә | Жоқ,Жоқ,Иә,FALSE,0.394,4,3,3,SYM_01,sym_br,Төменгі оң,4,Иә,FALSE,0.394,2026-04-03 23:12:00.059,1775239919664,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:01.717,2026-04-03 23:12:03.43,1775239921717,1775239923430,3,ANL_09,Q_ANL_09,Analytics,NA,Treemap,Closest pair of areas,Аудандары бір-біріне ең жақын екі санат қайсы?,Солтүстік және Орталық | Шығыс және Батыс | Батыс және Онлайн | Орталық және Онлайн,Солтүстік және Орталық,Батыс және Онлайн,FALSE,1.713,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:03.88,2026-04-03 23:12:05.082,1775239923880,1775239925083,4,CLO_02,Q_CLO_02,Closure,Closure,Facet comparison,Most complete region,Қай аймақ ең тұтас пішін сияқты көрінеді?,Сол жақ аймақ | Ортаңғы аймақ | Оң жақ аймақ,Ортаңғы аймақ,Ортаңғы аймақ,TRUE,1.202,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:05.45,2026-04-03 23:12:06.436,1775239925450,1775239926436,5,ANL_06,Q_ANL_06,Analytics,NA,Heatmap,Closest row averages,Орташа мәні бір-біріне ең жақын екі қатар қайсы?,A және B | B және C | C және D | A және D,B және C,C және D,FALSE,0.985,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:06.868,2026-04-03 23:12:08.895,1775239926868,1775239928896,6,CONT_01,Q_CONT_01,Continuity,Continuity,Crossing lines,Natural continuation,A сызығы қай нүктеге табиғи жалғасады?,1 | 2,2,1,FALSE,2.027,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:09.25,2026-04-03 23:12:10.674,1775239929250,1775239930674,7,SIM_02,Q_SIM_02,Similarity,Similarity,Scatterplot,Grouping criterion,Бұл суретте топтасу қай белгі арқылы байқалады?,Түс | Өлшем | Пішін | Арақашықтық,Өлшем,Пішін,FALSE,1.424,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:11.036,2026-04-03 23:12:12.948,1775239931036,1775239932949,8,ANL_11,Q_ANL_11,Analytics,NA,Bubble chart,Compare bubble sizes,Солт. пен Бат. қайсысының көпіршігі үлкен?,Солт. | Бат.,Бат.,Бат.,TRUE,1.914,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:13.332,2026-04-03 23:12:14.926,1775239933332,1775239934926,9,ANL_05,Q_ANL_05,Analytics,NA,Heatmap,Minimum cell,Қай ұяшықтағы мән ең төмен?,A-4 | B-2 | C-1 | D-3,C-1,C-1,TRUE,1.595,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:15.288,2026-04-03 23:12:16.97,1775239935288,1775239936970,10,CLO_01,Q_CLO_01,Closure,Closure,Structured fragments,Closure region count,Неше логикалық аймақ байқалады?,2 | 3 | 4 | 5,3,3,TRUE,1.682,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:17.308,2026-04-03 23:12:18.7,1775239937308,1775239938700,11,ANL_10,Q_ANL_10,Analytics,NA,Bubble chart,Outlier identification,Қай нысан көлемі бойынша айқын ауытқу көрсетеді?,Нысан 1 | Нысан 3 | Нысан 5 | Нысан 6,Нысан 6,Нысан 1,FALSE,1.392,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:19.043,2026-04-03 23:12:20.351,1775239939044,1775239940352,12,ANL_12,Q_ANL_12,Analytics,NA,Bubble chart,Typical range,Көпшілік көпіршіктің мөлшері қай аралықта?,10-20 | 20-30 | 30-40 | 40-50,20-30,30-40,FALSE,1.308,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:20.756,2026-04-03 23:12:21.871,1775239940756,1775239941871,13,ANL_03,Q_ANL_03,Analytics,NA,Bar chart,Second highest category,Екінші ең жоғары санат қайсы?,Солтүстік | Шығыс | Орталық | Оңтүстік,Орталық,Орталық,TRUE,1.115,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:22.315,2026-04-03 23:12:23.318,1775239942316,1775239943318,14,PROX_02,Q_PROX_02,Proximity,Proximity,Scatterplot,Central cluster,Қай шоғыр ортасында орналасқан?,Орталық топ | Сол жақ топ | Оң жақ топ | Төменгі топ,Орталық топ,Сол жақ топ,FALSE,1.001,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:23.696,2026-04-03 23:12:24.855,1775239943696,1775239944856,15,SIM_01,Q_SIM_01,Similarity,Similarity,Scatterplot,Group count by color,Түске қарай неше топ көрінеді?,2 | 3 | 4 | 5,3,3,TRUE,1.16,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:25.197,2026-04-03 23:12:26.471,1775239945197,1775239946472,16,ANL_13,Q_ANL_13,Analytics,NA,Line chart,Largest increase interval,Ең үлкен өсім қай аралықта болды?,1-2 | 2-3 | 3-4 | 5-6,3-4,3-4,TRUE,1.275,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:26.898,2026-04-03 23:12:28.733,1775239946898,1775239948733,17,ANL_14,Q_ANL_14,Analytics,NA,Line chart,Largest decrease interval,Ең үлкен төмендеу қай аралықта болды?,1-2 | 2-3 | 4-5 | 5-6,4-5,2-3,FALSE,1.835,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:29.081,2026-04-03 23:12:31.575,1775239949081,1775239951576,18,ANL_02,Q_ANL_02,Analytics,NA,Bar chart,Compare two categories,Алма мен Шиенің қайсысы жоғары?,Алма | Шие,Шие,Шие,TRUE,2.494,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:31.869,2026-04-03 23:12:43.917,1775239951870,1775239963918,19,ANL_08,Q_ANL_08,Analytics,NA,Treemap,Value range estimation,«Қызмет» блогының шамасы қай аралықта?,20-30 | 30-40 | 40-50 | 50-60,30-40,50-60,FALSE,12.049,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:44.309,2026-04-03 23:12:45.802,1775239964310,1775239965802,20,ANL_04,Q_ANL_04,Analytics,NA,Heatmap,Exact value lookup,B-3 ұяшығындағы нақты мән қандай?,21 | 24 | 27 | 30,27,24,FALSE,1.492,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:46.14,2026-04-03 23:12:48.483,1775239966140,1775239968484,21,ANL_07,Q_ANL_07,Analytics,NA,Treemap,Largest category,Қай санаттың ауданы ең үлкен?,Сату | Қызмет | Логистика | Маркетинг,Сату,Логистика,FALSE,2.344,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:48.983,2026-04-03 23:12:50.282,1775239968983,1775239970283,22,SYM_02,Q_SYM_02,Symmetry,Symmetry,Facet comparison,Mirrored half identification,Қай нұсқада оң бөлік сол жақтың айнасы?,Сол жақ нұсқа | Ортаңғы нұсқа | Оң жақ нұсқа,Ортаңғы нұсқа,Ортаңғы нұсқа,TRUE,1.3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:50.641,2026-04-03 23:12:52.164,1775239970641,1775239972164,23,PROX_03,Q_PROX_03,Proximity,Proximity,Labeled scatter,Distance-based grouping,Қай нүктелер арақашықтығына қарай бір топ болып көрінеді?,1 және 2 | 3 және 4 | 5 және 7 | 6 және 8,3 және 4,1 және 2,FALSE,1.523,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:12:52.68,2026-04-03 23:13:05.561,1775239972681,1775239985561,24,CLO_03,Q_CLO_03,Closure,Closure,Facet comparison,Whole form identification,Қай топ бір бүтін белгі сияқты қабылданады?,Сол жақ топ | Орталық топ | Жоғарғы топ | Оң жақ топ,Орталық топ,Оң жақ топ,FALSE,12.88,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:13:06.04,2026-04-03 23:13:07.283,1775239986041,1775239987284,25,CONT_03,Q_CONT_03,Continuity,Continuity,Facet comparison,Unified line,Қай қатар біртұтас сызық ретінде оқылады?,Жоғарғы қатар | Ортаңғы қатар | Төменгі қатар,Ортаңғы қатар,Ортаңғы қатар,TRUE,1.244,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:13:07.717,2026-04-03 23:13:09.404,1775239987717,1775239989405,26,SIM_03,Q_SIM_03,Similarity,Similarity,Shape scatter,Objects in same group,Қай нысандар бір топқа жатады?,1 және 4 | 2 және 5 | 3 және 6 | 1 және 6,1 және 4,3 және 6,FALSE,1.688,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:13:09.933,2026-04-03 23:13:11.29,1775239989933,1775239991291,27,SYM_03,Q_SYM_03,Symmetry,Symmetry,Bar chart,Mirror pair equality,Қай екі баған айна жұбы ретінде тең тұр?,1 және 5 | 1 және 3 | 2 және 4 | 3 және 5,1 және 5,1 және 3,FALSE,1.358,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:13:11.654,2026-04-03 23:13:13.384,1775239991655,1775239993385,28,ANL_15,Q_ANL_15,Analytics,NA,Line chart,Exact value on line,5-күндегі мән неше?,11 | 12 | 13 | 14,13,12,FALSE,1.73,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:13:16.398,2026-04-03 23:13:16.901,1775239996398,1775239996902,29,ANL_01,Q_ANL_01_anl_tl,Analytics,NA,4-panel bar comparison,Maximum in each panel,Әр панельде ең жоғары баған қай нөмірде?,1 | 2 | 3 | 4,2,3,FALSE,0.504,4,3,3,ANL_01,anl_tl,Жоғарғы сол,1,3,FALSE,0.504,2026-04-03 23:13:16.901,1775239996398,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:13:15.282,2026-04-03 23:13:17.612,1775239995283,1775239997613,29,ANL_01,Q_ANL_01_anl_tr,Analytics,NA,4-panel bar comparison,Maximum in each panel,Әр панельде ең жоғары баған қай нөмірде?,1 | 2 | 3 | 4,4,3,FALSE,2.33,4,3,3,ANL_01,anl_tr,Жоғарғы оң,2,3,FALSE,2.33,2026-04-03 23:13:17.612,1775239995283,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:13:19.825,2026-04-03 23:13:20.276,1775239999825,1775240000276,29,ANL_01,Q_ANL_01_anl_bl,Analytics,NA,4-panel bar comparison,Maximum in each panel,Әр панельде ең жоғары баған қай нөмірде?,1 | 2 | 3 | 4,1,4,FALSE,0.451,4,3,3,ANL_01,anl_bl,Төменгі сол,3,4,FALSE,0.451,2026-04-03 23:13:20.276,1775239999825,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:13:18.934,2026-04-03 23:13:20.805,1775239998934,1775240000806,29,ANL_01,Q_ANL_01_anl_br,Analytics,NA,4-panel bar comparison,Maximum in each panel,Әр панельде ең жоғары баған қай нөмірде?,1 | 2 | 3 | 4,3,1,FALSE,1.872,4,3,3,ANL_01,anl_br,Төменгі оң,4,1,FALSE,1.872,2026-04-03 23:13:20.805,1775239998934,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1154154,58,Басқа,516,2026-04-03 23:11:52.877,2026-04-03 23:13:21.206,2026-04-03 23:13:22.765,1775240001206,1775240002765,30,CONT_02,Q_CONT_02,Continuity,Continuity,Interwoven paths,Count main lines,Неше негізгі сызық көрінеді?,2 | 3 | 4 | 5,3,5,FALSE,1.559,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23f259449b52cd31ab753a919d1734fb_20260403231152.877
1000,198,Ер,51,2026-04-04 16:58:28.282,2026-04-04 16:58:28.734,2026-04-04 16:58:34.529,1775303908735,1775303914529,1,SIM_02,Q_SIM_02,Similarity,Similarity,Scatterplot,Grouping criterion,Топтасу қай белгі арқылы байқалады?,Түс | Өлшем | Пішін | Арақашықтық,Өлшем,Пішін,FALSE,5.794,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4b7686cbb26fc2d29886733d0d5a4a38_20260404165828.283
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:14:53.453,2026-04-04 17:14:55.905,1775304893453,1775304895906,1,BAR_03,Q_BAR_03,Analytics,NA,Bar chart,Compare two categories,"Қайсысы жоғары: Солтүстік пе, Батыс па?",Солтүстік | Батыс,Батыс,Солтүстік,FALSE,2.453,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:14:56.263,2026-04-04 17:14:58.028,1775304896263,1775304898028,2,TREE_05,Q_TREE_05,Analytics,NA,Treemap,Value range,«Қызмет» блогы қай аралықта?,10-20 | 20-30 | 30-40 | 40-50,20-30,20-30,TRUE,1.765,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:14:58.562,2026-04-04 17:15:00.088,1775304898563,1775304900089,3,BAR_02,Q_BAR_02,Analytics,NA,Bar chart,Minimum,Қай санат ең төмен?,A | B | C | D,B,B,TRUE,1.526,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:00.467,2026-04-04 17:15:01.907,1775304900467,1775304901907,4,SYM_01,Q_SYM_01,Symmetry,Symmetry,Facet comparison,Mirrored half identification,Қай нұсқада оң бөлік сол жақтың айнасы?,Сол жақ | Ортаңғы | Оң жақ,Ортаңғы,Ортаңғы,TRUE,1.44,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:02.224,2026-04-04 17:15:04.265,1775304902225,1775304904265,5,CONT_01,Q_CONT_01,Continuity,Continuity,Crossing lines,Natural continuation,A сызығы қай нүктеге жалғасады?,1 | 2,2,2,TRUE,2.04,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:04.562,2026-04-04 17:15:05.977,1775304904562,1775304905978,6,BUB_04,Q_BUB_04,Analytics,NA,Bubble chart,Outlier,Қай нысан көлемі бойынша ауытқиды?,Нысан 1 | Нысан 3 | Нысан 5 | Нысан 6,Нысан 6,Нысан 1,FALSE,1.416,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:06.282,2026-04-04 17:15:07.907,1775304906283,1775304907908,7,SYM_02,Q_SYM_02,Symmetry,Symmetry,Labeled scatter,Mirrored pair,Қай екі нүкте айна жұбы болып тұр?,1 және 2 | 3 және 4 | 5 және 6 | 2 және 6,1 және 2,3 және 4,FALSE,1.625,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:08.21,2026-04-04 17:15:09.792,1775304908210,1775304909792,8,TREE_04,Q_TREE_04,Analytics,NA,Treemap,Second highest,Екінші ең үлкен блок қайсы?,A | B | C | D,C,C,TRUE,1.581,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:10.059,2026-04-04 17:15:11.42,1775304910059,1775304911420,9,TREE_03,Q_TREE_03,Analytics,NA,Treemap,Compare two categories,"Қайсысы үлкен: Онлайн ба, Дүкен бе?",Онлайн | Дүкен,Онлайн,Онлайн,TRUE,1.361,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:13.894,2026-04-04 17:15:15.999,1775304913895,1775304915999,10,SPG_01,Q_SPG_01_g_closure,Gestalt Special,Mixed,4-panel gestalt mix,Mixed gestalt comparison,Әр панельдегі көрініске сәйкес дұрыс жауапты таңдаңыз.,2 аймақ | 3 аймақ | 4 аймақ,3 аймақ,3 аймақ,TRUE,2.104,4,3,3,SPG_01,g_closure,Тұтастық,1,3 аймақ,TRUE,2.104,2026-04-04 17:15:15.999,1775304913895,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:15.479,2026-04-04 17:15:16.845,1775304915479,1775304916846,10,SPG_01,Q_SPG_01_g_similarity,Gestalt Special,Mixed,4-panel gestalt mix,Mixed gestalt comparison,Әр панельдегі көрініске сәйкес дұрыс жауапты таңдаңыз.,Түс | Пішін | Арақашықтық,Пішін,Түс,FALSE,1.368,4,3,3,SPG_01,g_similarity,Ұқсастық,2,Түс,FALSE,1.368,2026-04-04 17:15:16.845,1775304915479,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:18.227,2026-04-04 17:15:18.701,1775304918228,1775304918702,10,SPG_01,Q_SPG_01_g_proximity,Gestalt Special,Mixed,4-panel gestalt mix,Mixed gestalt comparison,Әр панельдегі көрініске сәйкес дұрыс жауапты таңдаңыз.,Сол жақ | Орталық | Оң жақ | Төменгі,Орталық,Төменгі,FALSE,0.473,4,3,3,SPG_01,g_proximity,Жақындық,3,Төменгі,FALSE,0.473,2026-04-04 17:15:18.701,1775304918228,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:20.053,2026-04-04 17:15:20.447,1775304920054,1775304920447,10,SPG_01,Q_SPG_01_g_symmetry,Gestalt Special,Mixed,4-panel gestalt mix,Mixed gestalt comparison,Әр панельдегі көрініске сәйкес дұрыс жауапты таңдаңыз.,Симметриялы | Симметриясыз,Симметриялы,Симметриялы,TRUE,0.392,4,3,3,SPG_01,g_symmetry,Симметрия,4,Симметриялы,TRUE,0.392,2026-04-04 17:15:20.447,1775304920054,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:20.851,2026-04-04 17:15:22.927,1775304920852,1775304922927,11,PROX_02,Q_PROX_02,Proximity,Proximity,Scatterplot,Central cluster,Қай шоғыр ортасында тұр?,Сол жақ | Орталық | Оң жақ | Төменгі,Орталық,Оң жақ,FALSE,2.074,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:23.246,2026-04-04 17:15:24.622,1775304923246,1775304924623,12,HEAT_02,Q_HEAT_02,Analytics,NA,Heatmap,Minimum,Қай ұяшық ең төмен?,A-4 | B-1 | C-2 | D-3,A-4,B-1,FALSE,1.377,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
1000,45,Әйел,15151155,2026-04-04 17:14:53.153,2026-04-04 17:15:24.891,2026-04-04 17:15:26.154,1775304924892,1775304926154,13,TREE_02,Q_TREE_02,Analytics,NA,Treemap,Minimum,Қай санаттың ауданы ең кіші?,A | B | C | D,D,C,FALSE,1.262,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e33ef0f483ea591b7a23406eab2dee0_20260404171453.153
